Date,sp500,nasdaq,russell2000,intl_dev,em_equity,tlt,shy,tip,lqd,hyg,emb,gld,uso,dba,uup,vix,vix9d,vix3m,vix6m,vvix,skew,move,ovx,gvz,vxeem
2005-01-19,1184.6300048828125,2073.590087890625,617.9099731445312,28.169389724731445,14.092434883117676,45.74174499511719,54.51850509643555,55.092464447021484,48.03813934326172,,,42.2599983215332,,,,13.180000305175781,,,,,115.4000015258789,75.95999908447266,,,
2005-01-20,1175.4100341796875,2045.8800048828125,612.3400268554688,27.98196029663086,13.917468070983887,45.83247375488281,54.565406799316406,55.11856460571289,47.95281982421875,,,42.25,,,,13.829999923706055,,,,,115.37000274658203,74.45999908447266,,,
2005-01-21,1167.8699951171875,2034.27001953125,611.0800170898438,28.09295654296875,14.107023239135742,45.882896423339844,54.61902618408203,55.19685363769531,48.05950164794922,,,42.7400016784668,,,,14.359999656677246,,,,,123.58000183105469,76.30000305175781,,,
2005-01-24,1163.75,2008.699951171875,604.530029296875,28.142091751098633,14.085152626037598,46.07950210571289,54.585479736328125,55.29079055786133,48.144840240478516,,,42.77000045776367,,,,14.649999618530273,,,,,120.0999984741211,76.94999694824219,,,
2005-01-25,1168.4100341796875,2019.949951171875,606.5,28.15118980407715,14.212730407714844,45.64598083496094,54.565406799316406,54.93587112426758,47.982723236083984,,,42.2400016784668,,,,14.0600004196167,,,,,121.29000091552734,77.31999969482422,,,
2005-01-26,1174.0699462890625,2046.0899658203125,616.5700073242188,28.49148178100586,14.420514106750488,45.73163986206055,54.54533386230469,55.00373840332031,47.99974822998047,,,42.689998626708984,,,,13.4399995803833,,,,,121.27999877929688,78.19000244140625,,,
2005-01-27,1174.550048828125,2047.1500244140625,616.9000244140625,28.53333282470703,14.43436336517334,45.64598083496094,54.53189468383789,54.98802947998047,47.897361755371094,,,42.619998931884766,,,,13.239999771118164,,,,,125.01000213623047,80.20999908447266,,,
2005-01-28,1171.3599853515625,2035.8299560546875,613.0,28.469646453857422,14.447482109069824,46.104698181152344,54.558692932128906,55.20207595825195,48.17470932006836,,,42.689998626708984,,,,13.239999771118164,,,,,119.22000122070312,78.62000274658203,,,
2005-01-31,1181.27001953125,2062.409912109375,624.02001953125,28.606124877929688,14.637768745422363,46.235774993896484,54.55201721191406,55.23338317871094,48.17470932006836,,,42.220001220703125,,,,12.819999694824219,,,,,119.87000274658203,79.29000091552734,,,
2005-02-01,1189.4100341796875,2068.699951171875,628.1400146484375,28.784456253051758,14.763164520263672,46.162391662597656,54.56609344482422,55.14031219482422,48.164859771728516,,,42.099998474121094,,,,12.029999732971191,,,,,119.91999816894531,75.95999908447266,,,
2005-02-02,1193.18994140625,2075.06005859375,631.97998046875,28.82449722290039,14.809823989868164,46.26872253417969,54.54597091674805,55.046241760253906,48.12202072143555,,,42.15999984741211,,,,11.65999984741211,,,,,121.19999694824219,83.9000015258789,,,
2005-02-03,1189.8900146484375,2057.639892578125,629.3200073242188,28.667999267578125,14.794512748718262,46.243408203125,54.512393951416016,54.95210647583008,48.181983947753906,,,41.68000030517578,,,,11.789999961853027,,,,,118.5199966430664,83.77999877929688,,,
2005-02-04,1203.030029296875,2086.659912109375,637.4400024414062,28.815387725830078,15.025618553161621,46.886070251464844,54.56609344482422,55.30760955810547,48.336185455322266,,,41.470001220703125,,,,11.210000038146973,,,,,123.18000030517578,75.51000213623047,,,
2005-02-07,1201.719970703125,2082.030029296875,636.6199951171875,28.633420944213867,15.073010444641113,47.23525619506836,54.552711486816406,55.490562438964844,48.35328674316406,,,41.27000045776367,,,,11.729999542236328,,,,,119.47000122070312,72.23999786376953,,,
2005-02-08,1202.300048828125,2086.679931640625,638.719970703125,28.633420944213867,15.1021728515625,47.50346374511719,54.53251266479492,55.76239013671875,48.52896499633789,,,41.2599983215332,,,,11.600000381469727,,,,,120.75,72.83999633789062,,,
2005-02-09,1191.989990234375,2052.550048828125,625.7100219726562,28.560625076293945,15.053329467773438,47.629966735839844,54.633262634277344,56.065635681152344,48.70023727416992,,,41.310001373291016,,,,12.0,,,,,118.58999633789062,77.0999984741211,,,
2005-02-10,1197.010009765625,2053.10009765625,626.8099975585938,28.85723876953125,15.126224517822266,46.9873161315918,54.59300994873047,55.74149703979492,48.52896499633789,,,41.75,,,,11.510000228881836,,,,,119.70999908447266,80.4000015258789,,,
2005-02-11,1205.300048828125,2076.659912109375,634.760009765625,29.057405471801758,15.2734956741333,46.95692443847656,54.56609344482422,55.76762771606445,48.38759994506836,,,42.08000183105469,,,,11.430000305175781,,,,,123.7300033569336,81.94999694824219,,,
2005-02-14,1206.1400146484375,2082.909912109375,635.02001953125,29.28306007385254,15.382848739624023,47.10368347167969,54.53923034667969,55.976749420166016,48.46897888183594,,,42.54999923706055,,,,11.520000457763672,,,,,118.9000015258789,84.66000366210938,,,
2005-02-15,1210.1199951171875,2089.2099609375,634.9400024414062,29.479591369628906,15.419301986694336,46.86585235595703,54.54597091674805,55.684017181396484,48.39616394042969,,,42.58000183105469,,,,11.270000457763672,,,,,121.30000305175781,84.12000274658203,,,
2005-02-16,1210.3399658203125,2087.429931640625,638.8499755859375,29.2193660736084,15.371917724609375,46.6887321472168,54.51911163330078,55.53761291503906,48.164859771728516,,,42.52000045776367,,,,11.100000381469727,,,,,122.0999984741211,84.0999984741211,,,
2005-02-17,1200.75,2061.340087890625,631.1400146484375,29.2794246673584,15.346402168273926,46.39521026611328,54.54597091674805,55.46965789794922,48.0577507019043,,,42.72999954223633,,,,11.770000457763672,,,,,123.75,74.23999786376953,,,
2005-02-18,1201.5899658203125,2058.6201171875,630.1300048828125,29.424997329711914,15.535222053527832,45.98027801513672,54.47208023071289,55.41217041015625,47.97640609741211,,,42.75,,,,11.180000305175781,,,,,127.87000274658203,78.45999908447266,,,
2005-02-22,1184.1600341796875,2030.3199462890625,617.9299926757812,29.3558406829834,15.478358268737793,45.77783203125,54.49224090576172,55.25534439086914,47.9335823059082,,,43.56999969482422,,,,13.140000343322754,,,,,124.5,83.98999786376953,,,
2005-02-23,1190.800048828125,2031.25,620.5399780273438,29.370403289794922,15.549802780151367,45.92964553833008,54.48554611206055,55.375579833984375,48.002098083496094,,,43.41999816894531,,,,12.390000343322754,,,,,126.81999969482422,81.69000244140625,,,
2005-02-24,1200.199951171875,2051.699951171875,627.5599975585938,29.415908813476562,15.791116714477539,45.828433990478516,54.47208023071289,55.25534439086914,47.90789031982422,,,43.33000183105469,,,,11.569999694824219,,,,,125.33000183105469,82.94000244140625,,,
2005-02-25,1211.3699951171875,2065.39990234375,637.530029296875,29.75800895690918,16.082006454467773,46.051109313964844,54.445213317871094,55.22917175292969,47.993526458740234,,,43.5,,,,11.489999771118164,,,,,126.88999938964844,80.69999694824219,,,
2005-02-28,1203.5999755859375,2051.719970703125,634.0599975585938,29.688861846923828,16.055034637451172,45.55516052246094,54.41162872314453,54.94164276123047,47.72369384765625,,,43.529998779296875,,,,12.079999923706055,,,,,119.81999969482422,90.05000305175781,,,
2005-03-01,1210.4100341796875,2071.25,638.530029296875,29.852636337280273,16.10023307800293,45.54096984863281,54.40019607543945,54.96782302856445,47.71464157104492,,,43.220001220703125,,,,12.039999961853027,,,,,118.1500015258789,89.2300033569336,,,
2005-03-02,1210.0799560546875,2067.5,637.3300170898438,29.628803253173828,15.834861755371094,45.48004150390625,54.4338264465332,55.03059768676758,47.73185348510742,,,43.25,,,,12.5,,,,,116.5999984741211,101.41000366210938,,,
2005-03-03,1210.469970703125,2058.39990234375,638.2899780273438,29.64336395263672,15.878596305847168,45.454673767089844,54.454036712646484,55.108943939208984,47.72754669189453,,,42.970001220703125,,,,12.930000305175781,,,,,122.87000274658203,99.44000244140625,,,
2005-03-04,1222.1199951171875,2070.610107421875,644.9500122070312,30.161983489990234,16.068151473999023,45.947059631347656,54.454036712646484,55.3337287902832,47.882362365722656,,,43.380001068115234,,,,11.9399995803833,,,,,121.9800033569336,83.0,,,
2005-03-07,1225.31005859375,2090.2099609375,643.8599853515625,30.034616470336914,16.173864364624023,46.12984085083008,54.4338264465332,55.490562438964844,48.01992416381836,,,43.470001220703125,,,,12.260000228881836,,,,,123.86000061035156,76.30000305175781,,,
2005-03-08,1219.4300537109375,2073.550048828125,637.97998046875,30.116493225097656,16.050657272338867,45.693233489990234,54.4338264465332,55.34421920776367,47.80493927001953,,,44.029998779296875,,,,12.399999618530273,,,,,127.25,81.93000030517578,,,
2005-03-09,1207.010009765625,2061.2900390625,631.0800170898438,29.980018615722656,15.958791732788086,44.946998596191406,54.4136848449707,54.97303009033203,47.349185943603516,,,44.02000045776367,,,,12.699999809265137,,,,,115.8499984741211,92.0999984741211,,,
2005-03-10,1209.25,2059.719970703125,626.9400024414062,30.078279495239258,15.805694580078125,45.22111511230469,54.373294830322266,54.863277435302734,47.41366958618164,,,44.20000076293945,,,,12.489999771118164,,,,,118.5,91.13999938964844,,,
2005-03-11,1200.0799560546875,2041.5999755859375,626.8400268554688,30.071002960205078,15.716753959655762,44.891178131103516,54.35982894897461,54.62804412841797,47.33197784423828,,,44.43000030517578,,,,12.800000190734863,,,,,114.63999938964844,93.69999694824219,,,
2005-03-14,1206.8299560546875,2051.0400390625,630.2999877929688,29.974552154541016,15.596455574035645,45.16020584106445,54.339656829833984,54.73261642456055,47.32767105102539,,,44.029998779296875,,,,12.390000343322754,,,,,113.02999877929688,93.19999694824219,,,
2005-03-15,1197.75,2034.97998046875,626.8200073242188,29.7889461517334,15.207880020141602,44.87596893310547,54.31948471069336,54.659420013427734,47.134193420410156,,,44.060001373291016,,,,13.149999618530273,,,,,115.41000366210938,92.0,,,
2005-03-16,1188.0699462890625,2015.75,622.9199829101562,29.823516845703125,15.078842163085938,45.150062561035156,54.386749267578125,54.863277435302734,47.297603607177734,,,44.310001373291016,,,,13.489999771118164,,,,,112.81999969482422,90.7699966430664,,,
2005-03-17,1190.2099609375,2016.4200439453125,625.4600219726562,29.7889461517334,15.353693008422852,45.29729080200195,54.40694046020508,55.056705474853516,47.1900634765625,,,43.81999969482422,,,,13.289999961853027,,,,,115.0199966430664,92.12000274658203,,,
2005-03-18,1189.6500244140625,2007.7900390625,622.5700073242188,29.728891372680664,15.28442668914795,45.012962341308594,54.379974365234375,54.97303009033203,47.04819869995117,,,43.88999938964844,,,,13.140000343322754,,,,,121.75,90.0999984741211,,,
2005-03-21,1183.780029296875,2007.510009765625,621.5700073242188,29.526893615722656,15.063531875610352,44.88609313964844,54.4136848449707,54.87371826171875,46.99234390258789,,,43.09000015258789,,,,13.609999656677246,,,,,117.72000122070312,91.30000305175781,,,
2005-03-22,1171.7099609375,1989.3399658203125,618.5800170898438,29.188434600830078,14.785030364990234,44.505348205566406,54.31948471069336,54.507747650146484,46.588138580322266,,,42.650001525878906,,,,14.270000457763672,,,,,117.1500015258789,90.69999694824219,,,
2005-03-23,1172.530029296875,1990.219970703125,612.0599975585938,28.993715286254883,14.597674369812012,44.718563079833984,54.31273651123047,54.340538024902344,46.725685119628906,,,42.41999816894531,,,,14.0600004196167,,,,,116.3499984741211,89.0,,,
2005-03-24,1171.4200439453125,1991.06005859375,615.27001953125,28.98826789855957,14.581632614135742,44.80992126464844,54.32619857788086,54.52346420288086,46.82460403442383,,,42.38999938964844,,,,13.420000076293945,,,,,119.08000183105469,88.37000274658203,,,
2005-03-28,1174.280029296875,1992.52001953125,615.1199951171875,28.98826789855957,14.682238578796387,44.53582763671875,54.299251556396484,54.293495178222656,46.75579071044922,,,42.540000915527344,,,,13.75,,,,,114.20999908447266,88.91000366210938,,,
2005-03-29,1165.3599853515625,1973.8800048828125,604.6300048828125,28.688005447387695,14.302401542663574,44.79978942871094,54.339656829833984,54.43984603881836,46.8375129699707,,,42.560001373291016,,,,14.489999771118164,,,,,117.20999908447266,89.58999633789062,,,
2005-03-30,1181.4100341796875,2005.6700439453125,614.9000244140625,28.92275047302246,14.628290176391602,45.02317810058594,54.346378326416016,54.659420013427734,46.9578857421875,,,42.61000061035156,,,,13.640000343322754,,,,,117.36000061035156,91.0,,,
2005-03-31,1180.5899658203125,1999.22998046875,615.0700073242188,28.910018920898438,14.785030364990234,45.34805679321289,54.420372009277344,55.0619010925293,47.12129211425781,,,42.81999969482422,,,,14.020000457763672,,,,,118.51000213623047,87.69999694824219,,,
2005-04-01,1172.9200439453125,1984.81005859375,611.5499877929688,28.842676162719727,14.872523307800293,45.50087356567383,54.454124450683594,55.13376235961914,47.164451599121094,,,42.619998931884766,,,,14.09000015258789,,,,,116.27999877929688,75.16000366210938,,,
2005-04-04,1176.1199951171875,1991.0699462890625,613.760009765625,28.85178565979004,14.905327796936035,45.490684509277344,54.454124450683594,55.191410064697266,46.8752326965332,,,42.400001525878906,,,,14.109999656677246,,,,,117.5999984741211,75.11000061035156,,,
2005-04-05,1181.3900146484375,1999.3199462890625,614.5,29.00646209716797,14.901687622070312,45.3735237121582,54.46764373779297,55.04458236694336,47.017662048339844,,,42.45000076293945,,,,13.680000305175781,,,,,118.06999969482422,73.63999938964844,,,
2005-04-06,1184.0699462890625,1999.1400146484375,616.2100219726562,29.088335037231445,15.105813026428223,45.531490325927734,54.50807189941406,55.0760498046875,46.99178695678711,,,42.630001068115234,,,,13.149999618530273,,,,,115.81999969482422,81.1500015258789,,,
2005-04-07,1191.1400146484375,2018.7900390625,619.760009765625,29.20663070678711,15.25818920135498,45.16460037231445,54.48786163330078,54.86112976074219,46.75431823730469,,,42.56999969482422,,,,12.329999923706055,,,,,115.80999755859375,79.27999877929688,,,
2005-04-08,1181.199951171875,1999.3499755859375,610.75,29.20663070678711,15.186009407043457,45.32252502441406,54.481109619140625,54.91356658935547,46.90542221069336,,,42.689998626708984,,,,12.619999885559082,,,,,114.01000213623047,81.4000015258789,,,
2005-04-11,1181.2099609375,1992.1199951171875,607.1699829101562,29.315811157226562,15.040200233459473,45.56715393066406,54.481109619140625,55.06034851074219,47.03495788574219,,,42.779998779296875,,,,11.979999542236328,,,,,112.55000305175781,78.19999694824219,,,
2005-04-12,1187.760009765625,2005.4000244140625,613.030029296875,29.38860511779785,15.229754447937012,45.99004364013672,54.5147819519043,55.359153747558594,47.224891662597656,,,42.84000015258789,,,,11.300000190734863,,,,,111.18000030517578,75.94000244140625,,,
2005-04-13,1173.7900390625,1974.3699951171875,602.5399780273438,29.07925033569336,14.926469802856445,45.87796401977539,54.59577941894531,55.306732177734375,47.337154388427734,,,42.900001525878906,,,,13.3100004196167,,,,,121.01000213623047,75.58999633789062,,,
2005-04-14,1162.050048828125,1946.7099609375,591.9400024414062,28.697107315063477,14.54444694519043,45.80662536621094,54.6429443359375,55.41154098510742,47.164451599121094,,,42.310001373291016,,,,14.529999732971191,,,,,115.81999969482422,74.41999816894531,,,
2005-04-15,1142.6199951171875,1908.1500244140625,580.780029296875,28.345895767211914,14.238250732421875,46.41292953491211,54.73067092895508,55.726112365722656,47.38029098510742,,,42.400001525878906,,,,17.739999771118164,,,,,120.41000366210938,83.83999633789062,,,
2005-04-18,1145.97998046875,1912.9200439453125,585.3300170898438,28.242177963256836,14.40666389465332,46.37728500366211,54.70370101928711,55.726112365722656,47.38893127441406,,,42.689998626708984,,,,16.559999465942383,,,,,117.8499984741211,83.83999633789062,,,
2005-04-19,1152.780029296875,1932.3599853515625,594.9400024414062,28.617033004760742,14.647970199584961,46.82567596435547,54.77116775512695,56.040679931640625,47.5875244140625,,,43.279998779296875,,,,14.960000038146973,,,,,121.86000061035156,84.11000061035156,,,
2005-04-20,1137.5,1913.760009765625,584.9600219726562,28.25126838684082,14.302401542663574,46.70845413208008,54.75093460083008,56.13507080078125,47.61343765258789,,,43.400001525878906,,,,16.920000076293945,,,,,119.97000122070312,84.0,,,
2005-04-21,1159.949951171875,1962.4100341796875,598.97998046875,28.762611389160156,14.71432113647461,46.219337463378906,54.65648651123047,55.70513916015625,47.36302185058594,,,43.189998626708984,,,,14.40999984741211,,,,,122.80000305175781,85.80999755859375,,,
2005-04-22,1152.1199951171875,1932.18994140625,589.530029296875,28.66070556640625,14.551737785339355,46.6065559387207,54.66999816894531,56.072113037109375,47.5875244140625,,,43.38999938964844,,,,15.380000114440918,,,,,120.58999633789062,84.18000030517578,,,
2005-04-25,1162.0999755859375,1950.780029296875,596.4400024414062,28.811737060546875,14.82732105255127,46.744110107421875,54.683441162109375,55.98824691772461,47.7041130065918,,,43.439998626708984,,,,14.619999885559082,,,,,121.68000030517578,78.55000305175781,,,
2005-04-26,1151.8299560546875,1927.43994140625,587.6599731445312,28.451444625854492,14.675678253173828,46.67280197143555,54.66999816894531,55.80473327636719,47.626380920410156,,,43.63999938964844,,,,14.90999984741211,,,,,118.9800033569336,79.19999694824219,,,
2005-04-27,1156.3800048828125,1930.4300537109375,587.1400146484375,28.375019073486328,14.542997360229492,46.83583068847656,54.710411071777344,55.80473327636719,47.85951232910156,,,43.20000076293945,,,,14.869999885559082,,,,,123.91000366210938,79.12000274658203,,,
2005-04-28,1143.219970703125,1904.1800537109375,575.02001953125,27.992868423461914,14.311159133911133,47.18233108520508,54.75765609741211,56.23460006713867,48.0580940246582,,,43.0,,,,16.860000610351562,,,,,117.27999877929688,78.25,,,
2005-04-29,1156.8499755859375,1921.6500244140625,579.3800048828125,28.442344665527344,14.600586891174316,47.10082244873047,54.70370101928711,56.040679931640625,47.885406494140625,,,43.349998474121094,,,,15.3100004196167,,,,,116.12000274658203,82.52999877929688,,,
2005-05-02,1162.1600341796875,1928.6500244140625,585.8599853515625,28.433242797851562,14.697548866271973,47.09062576293945,54.710418701171875,56.07169723510742,47.90189743041992,,,42.880001068115234,,,,15.119999885559082,,,,,119.44000244140625,82.30000305175781,,,
2005-05-03,1161.1700439453125,1933.0699462890625,584.47998046875,28.49510955810547,14.683696746826172,47.21846008300781,54.74425506591797,56.05066680908203,47.92786407470703,,,42.7599983215332,,,,14.529999732971191,,,,,118.29000091552734,81.5,,,
2005-05-04,1175.6500244140625,1962.22998046875,595.219970703125,28.833589553833008,15.083943367004395,46.80423355102539,54.76456832885742,55.9190788269043,47.81953811645508,,,42.900001525878906,,,,13.850000381469727,,,,,120.47000122070312,86.9000015258789,,,
2005-05-05,1172.6300048828125,1961.800048828125,595.6400146484375,28.87543296813965,15.163412094116211,46.91160583496094,54.81861877441406,55.97694396972656,47.888893127441406,,,42.90999984741211,,,,13.979999542236328,,,,,122.81999969482422,82.9800033569336,,,
2005-05-06,1171.3499755859375,1967.3499755859375,596.52001953125,28.749876022338867,15.204233169555664,46.563907623291016,54.69695281982422,55.78226852416992,47.62882614135742,,,42.52000045776367,,,,14.050000190734863,,,,,119.54000091552734,78.4000015258789,,,
2005-05-09,1178.8399658203125,1979.6700439453125,602.9099731445312,28.815387725830078,15.218087196350098,46.609893798828125,54.669891357421875,55.808570861816406,47.46418380737305,,,42.54999923706055,,,,13.75,,,,,119.56999969482422,78.69999694824219,,,
2005-05-10,1166.219970703125,1962.77001953125,595.0399780273438,28.41505241394043,14.876165390014648,46.94230651855469,54.710418701171875,55.998043060302734,47.455482482910156,,,42.63999938964844,,,,14.90999984741211,,,,,117.8499984741211,78.9000015258789,,,
2005-05-11,1171.1099853515625,1971.550048828125,595.5700073242188,28.54242515563965,14.945422172546387,47.08549118041992,54.74425506591797,56.05596160888672,47.49885940551758,,,42.689998626708984,,,,14.449999809265137,,,,,120.91000366210938,83.0,,,
2005-05-12,1159.3599853515625,1963.8800048828125,586.8900146484375,28.18758773803711,14.690258026123047,47.26954650878906,54.77132034301758,56.045379638671875,47.347129821777344,,,42.15999984741211,,,,16.1200008392334,,,,,117.8499984741211,82.16999816894531,,,
2005-05-13,1154.050048828125,1976.780029296875,582.02001953125,28.02381134033203,14.539342880249023,47.45366668701172,54.8321418762207,56.061187744140625,47.611534118652344,,,41.95000076293945,,,,16.31999969482422,,,,,118.22000122070312,87.0999984741211,,,
2005-05-16,1165.68994140625,1994.4300537109375,591.7100219726562,28.136621475219727,14.712132453918457,47.39738845825195,54.81861877441406,56.0401725769043,47.5378532409668,,,41.880001068115234,,,,15.680000305175781,,,,,125.22000122070312,88.5,,,
2005-05-17,1173.800048828125,2004.1500244140625,595.27001953125,28.13298797607422,14.715774536132812,47.53034210205078,54.81861877441406,56.16121292114258,47.56383514404297,,,41.86000061035156,,,,14.569999694824219,,,,,122.0199966430664,84.69999694824219,,,
2005-05-18,1185.56005859375,2030.6500244140625,607.8800048828125,28.451444625854492,15.008848190307617,47.8474235534668,54.87270736694336,56.076969146728516,47.73282241821289,,,42.04999923706055,,,,13.630000114440918,,,,,125.16000366210938,81.22000122070312,,,
2005-05-19,1191.0799560546875,2042.5799560546875,610.4600219726562,28.471452713012695,15.063531875610352,47.72467803955078,54.791587829589844,56.019107818603516,47.66353225708008,,,41.97999954223633,,,,13.319999694824219,,,,,127.38999938964844,77.19000244140625,,,
2005-05-20,1189.280029296875,2046.4200439453125,609.4099731445312,28.351360321044922,15.025618553161621,47.780914306640625,54.791587829589844,56.22434997558594,47.6505241394043,,,41.650001525878906,,,,13.140000343322754,,,,,128.08999633789062,76.5999984741211,,,
2005-05-23,1193.8599853515625,2056.64990234375,612.8699951171875,28.58609962463379,15.075196266174316,48.154212951660156,54.82539749145508,56.29274368286133,47.84986114501953,,,41.619998931884766,,,,12.949999809265137,,,,,131.22999572753906,73.86000061035156,,,
2005-05-24,1194.0699462890625,2061.6201171875,612.9500122070312,28.511503219604492,15.031448364257812,48.28715133666992,54.859169006347656,56.466400146484375,47.95389938354492,,,41.72999954223633,,,,12.6899995803833,,,,,130.7899932861328,73.81999969482422,,,
2005-05-25,1190.010009765625,2050.1201171875,606.4000244140625,28.433242797851562,14.923551559448242,47.94964599609375,54.87949752807617,56.26116943359375,47.9495735168457,,,41.869998931884766,,,,12.579999923706055,,,,,128.60000610351562,74.05999755859375,,,
2005-05-26,1197.6199951171875,2071.239990234375,614.7000122070312,28.451444625854492,15.09123420715332,47.93428039550781,54.859169006347656,56.076969146728516,47.979896545410156,,,41.689998626708984,,,,12.239999771118164,,,,,129.1699981689453,72.5999984741211,,,
2005-05-27,1198.780029296875,2075.72998046875,616.9000244140625,28.569721221923828,15.193300247192383,47.9854621887207,54.87949752807617,56.21907043457031,47.975555419921875,,,41.880001068115234,,,,12.149999618530273,,,,,125.91999816894531,73.75,,,
2005-05-31,1191.5,2068.219970703125,616.7100219726562,28.196685791015625,15.062074661254883,48.578636169433594,54.9200325012207,56.466400146484375,48.18357467651367,,,41.650001525878906,,,,13.289999961853027,,,,,120.55999755859375,75.0,,,
2005-06-01,1202.219970703125,2087.860107421875,623.739990234375,28.36773109436035,15.239960670471191,49.17344284057617,55.02850341796875,57.017967224121094,48.51466751098633,,,41.529998779296875,,,,12.359999656677246,,,,,127.6500015258789,79.12999725341797,,,
2005-06-02,1204.2900390625,2097.800048828125,625.239990234375,28.60975456237793,15.355878829956055,49.29151153564453,55.008140563964844,56.84862518310547,48.70176315307617,,,42.099998474121094,,,,11.84000015258789,,,,,127.80999755859375,80.76000213623047,,,
2005-06-03,1196.02001953125,2071.429931640625,620.2999877929688,28.342262268066406,15.276411056518555,48.88605880737305,54.940364837646484,56.663352966308594,48.44505310058594,,,42.16999816894531,,,,12.149999618530273,,,,,123.58999633789062,78.9000015258789,,,
2005-06-06,1197.510009765625,2075.760009765625,622.9400024414062,28.52968406677246,15.430235862731934,49.142662048339844,54.96747970581055,56.663352966308594,48.5799446105957,,,42.47999954223633,,,,12.279999732971191,,,,,122.68000030517578,78.44000244140625,,,
2005-06-07,1197.260009765625,2067.159912109375,623.780029296875,28.675264358520508,15.353693008422852,49.53273010253906,54.98106002807617,56.76920700073242,48.68001937866211,,,42.380001068115234,,,,12.390000343322754,,,,,118.37999725341797,77.86000061035156,,,
2005-06-08,1194.6700439453125,2060.179931640625,620.469970703125,28.569721221923828,15.295363426208496,49.296627044677734,54.96747970581055,56.61039733886719,48.5799446105957,,,42.34000015258789,,,,12.699999809265137,,,,,121.36000061035156,82.95999908447266,,,
2005-06-09,1200.9300537109375,2076.909912109375,626.22998046875,28.682552337646484,15.37556266784668,49.25559616088867,54.9335823059082,56.56808090209961,48.488563537597656,,,42.27000045776367,,,,12.079999923706055,,,,,118.88999938964844,80.86000061035156,,,
2005-06-10,1198.1099853515625,2063.0,626.3300170898438,28.573362350463867,15.419301986694336,48.7012939453125,54.88615417480469,56.2239990234375,48.271034240722656,,,42.619998931884766,,,,11.960000038146973,,,,,118.4800033569336,82.52999877929688,,,
2005-06-13,1200.8199462890625,2068.9599609375,629.02001953125,28.475088119506836,15.480545043945312,48.40876388549805,54.88615417480469,56.05465316772461,48.15790557861328,,,42.779998779296875,,,,11.649999618530273,,,,,117.05999755859375,80.52999877929688,,,
2005-06-14,1203.9100341796875,2069.0400390625,634.3900146484375,28.442344665527344,15.54396915435791,48.09053039550781,54.899723052978516,55.94344711303711,48.10570526123047,,,42.599998474121094,,,,11.789999961853027,,,,,120.12999725341797,80.16999816894531,,,
